Gene,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5
"""KAT2B__chr3""",0,0,1.0019582262109,6.07143081403291,0
"""KAT5__chr11""",0,0,0,0,0
"""KAT6A__chr8""",2.00785343002263,10.2005525880831,2.00785343002263,5.04947336903132,3.01771667252281
"""KAT6B__chr10""",2.00785343002263,0,6.07143081403291,5.04947336903132,0
"""KAT7__chr17""",1.0019582262109,2.00785343002263,0,1.0019582262109,1.0019582262109
"""KAT8__chr16""",1.0019582262109,0,0,0,0
"""KATNA1__chr6""",0,0,0,3.01771667252281,0
"""KATNAL1__chr13""",0,2.00785343002263,2.00785343002263,4.03157938384363,0
"""KATNAL2__chr18""",0,0,0,0,0
"""KATNB1__chr16""",0,2.00785343002263,0,0,0
"""KATNBL1__chr15""",3.01771667252281,1.0019582262109,0,4.03157938384363,1.0019582262109
"""KAZALD1__chr10""",0,0,0,0,0
"""KAZN__chr1""",0,2.00785343002263,0,0,0
"""KBTBD11__chr8""",0,0,0,0,0
"""KBTBD12__chr3""",0,0,0,0,1.0019582262109
"""KBTBD2__chr7""",0,17.5907564923013,0,1.0019582262109,0
"""KBTBD3__chr11""",0,0,0,0,0
"""KBTBD4__chr11""",0,0,0,0,0
"""KBTBD6__chr13""",0,1.0019582262109,0,0,0
"""KBTBD7__chr13""",0,1.0019582262109,2.00785343002263,2.00785343002263,0
"""KBTBD8__chr3""",1.0019582262109,0,0,0,0
"""KC6__chr18""",0,0,0,0,0
"""KCMF1__chr2""",0,5.04947336903132,2.00785343002263,3.01771667252281,2.00785343002263
"""KCNA1__chr12""",0,0,0,0,0
"""KCNA2__chr1""",0,0,0,0,0
"""KCNA3__chr1""",0,0,0,0,0
"""KCNA4__chr11""",0,0,0,0,0
"""KCNA5__chr12""",2.00785343002263,0,1.0019582262109,2.00785343002263,0
"""KCNA6__chr12""",1.0019582262109,0,0,0,0
"""KCNA7__chr19""",2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
"""KCNAB1-AS1__chr3""",0,0,0,0,0
"""KCNAB1__chr3""",0,0,0,0,0
"""KCNAB2__chr1""",0,0,0,0,0
"""KCNAB3__chr17""",0,1.0019582262109,0,0,0
"""KCNB1__chr20""",0,0,1.0019582262109,0,0
"""KCNB2__chr8""",0,0,3.01771667252281,2.00785343002263,0
"""KCNC1__chr11""",0,0,0,0,0
"""KCNC2__chr12""",0,0,0,0,0
"""KCNC3__chr19""",0,0,0,0,0
"""KCNC4__chr1""",0,0,0,0,0
"""KCND1__chrX""",0,0,0,0,0
"""KCND2__chr7""",0,0,0,0,0
"""KCND3__chr1""",0,0,0,0,0
"""KCNE1L__chrX""",0,0,0,0,0
"""KCNE1__chr21""",0,0,0,0,0
"""KCNE2__chr21""",0,0,0,0,0
"""KCNE3__chr11""",0,0,0,0,0
"""KCNE4__chr2""",0,0,0,0,0
"""KCNG1__chr20""",0,0,0,0,0
"""KCNG3__chr2""",0,0,0,0,0
"""KCNH1__chr1""",0,0,0,0,0
"""KCNH2__chr7""",1.0019582262109,0,3.01771667252281,3.01771667252281,0
"""KCNH3__chr12""",0,0,0,0,0
"""KCNH4__chr17""",0,0,0,0,0
"""KCNH6__chr17""",1.0019582262109,0,0,2.00785343002263,0
"""KCNH7__chr2""",0,0,0,0,0
"""KCNH8__chr3""",0,0,0,0,0
"""KCNIP1__chr5""",1.0019582262109,0,1.0019582262109,0,0
"""KCNIP2__chr10""",0,0,0,0,0
"""KCNIP3__chr2""",0,0,0,0,0
"""KCNIP4-IT1__chr4""",0,0,0,0,0
"""KCNIP4__chr4""",0,0,0,0,0
"""KCNJ10__chr1""",0,0,0,0,0
"""KCNJ11__chr11""",0,0,3.01771667252281,2.00785343002263,0
"""KCNJ13__chr2""",0,0,0,0,0
"""KCNJ14__chr19""",0,0,0,0,0
"""KCNJ15__chr21""",0,0,0,0,0
"""KCNJ16__chr17""",0,0,0,0,0
"""KCNJ1__chr11""",0,0,0,0,0
"""KCNJ2-AS1__chr17""",0,0,0,0,0
"""KCNJ2__chr17""",0,0,0,0,0
"""KCNJ3__chr2""",2.00785343002263,0,1.0019582262109,2.00785343002263,0
"""KCNJ5__chr11""",0,0,1.0019582262109,0,0
"""KCNJ6__chr21""",2.00785343002263,0,1.0019582262109,5.04947336903132,0
"""KCNJ8__chr12""",0,0,0,0,0
"""KCNK10__chr14""",0,0,0,0,0
"""KCNK12__chr2""",0,0,0,0,0
"""KCNK13__chr14""",0,0,0,0,0
"""KCNK15__chr20""",0,0,0,0,0
"""KCNK16__chr6""",0,0,2.00785343002263,11.2433238873179,0
"""KCNK17__chr6""",0,0,4.03157938384363,1.0019582262109,0
"""KCNK1__chr1""",1.0019582262109,0,1.0019582262109,1.0019582262109,2.00785343002263
"""KCNK3__chr2""",1.0019582262109,0,0,1.0019582262109,0
"""KCNK4__chr11""",0,0,0,0,0
"""KCNK5__chr6""",0,0,0,0,0
"""KCNK6__chr19""",0,2.00785343002263,0,0,3.01771667252281
"""KCNK7__chr11""",0,0,0,0,0
"""KCNK9__chr8""",0,0,0,0,0
"""KCNMA1__chr10""",9.16201161000583,0,3.01771667252281,6.07143081403291,0
"""KCNMB1__chr5""",0,0,0,0,0
"""KCNMB2-IT1__chr3""",0,0,0,0,0
"""KCNMB2__chr3""",6.07143081403291,0,4.03157938384363,6.07143081403291,0
"""KCNMB3__chr3""",0,1.0019582262109,0,0,0
"""KCNMB4__chr12""",0,0,0,0,0
"""KCNN1__chr19""",0,0,0,0,0
"""KCNN2__chr5""",0,0,0,0,0
"""KCNN3__chr1""",0,1.0019582262109,0,0,0
"""KCNN4__chr19""",0,0,0,0,3.01771667252281
"""KCNQ1OT1__chr11""",51.9278572837764,41.1346897127612,41.1346897127612,56.8748711273355,19.7420296561744
"""KCNQ1__chr11""",0,0,0,0,0
"""KCNQ2__chr20""",0,0,0,0,0
"""KCNQ3__chr8""",0,0,0,0,0
"""KCNQ4__chr1""",0,0,0,0,0
"""KCNQ5-AS1__chr6""",0,0,0,0,0
"""KCNQ5__chr6""",0,0,0,0,0
"""KCNRG__chr13""",0,0,0,0,0
"""KCNS1__chr20""",0,0,0,0,0
"""KCNS2__chr8""",0,0,0,0,0
"""KCNS3__chr2""",0,0,0,0,0
"""KCNT1__chr9""",0,0,0,0,0
"""KCNT2__chr1""",0,0,3.01771667252281,0,0
"""KCNU1__chr8""",0,0,0,0,0
"""KCNV1__chr8""",0,0,0,0,0
"""KCP__chr7""",0,0,0,0,0
"""KCTD10__chr12""",2.00785343002263,4.03157938384363,0,4.03157938384363,0
"""KCTD11__chr17""",0,0,0,0,0
"""KCTD12__chr13""",26.3064918931888,0,16.5218614112182,1.0019582262109,0
"""KCTD13__chr16""",0,0,1.0019582262109,1.0019582262109,0
"""KCTD15__chr19""",0,3.01771667252281,0,0,0
"""KCTD16__chr5""",0,0,0,0,0
"""KCTD17__chr22""",0,0,0,0,0
"""KCTD18__chr2""",0,0,0,2.00785343002263,0
"""KCTD19__chr16""",0,0,0,0,0
"""KCTD1__chr18""",0,0,1.0019582262109,0,0
"""KCTD20__chr6""",1.0019582262109,3.01771667252281,1.0019582262109,2.00785343002263,0
"""KCTD21__chr11""",1.0019582262109,1.0019582262109,0,0,0
"""KCTD2__chr17""",0,0,1.0019582262109,0,0
"""KCTD3__chr1""",3.01771667252281,5.04947336903132,3.01771667252281,3.01771667252281,1.0019582262109
"""KCTD4__chr13""",0,0,0,0,0
"""KCTD5__chr16""",0,0,0,1.0019582262109,0
"""KCTD6__chr3""",0,1.0019582262109,1.0019582262109,2.00785343002263,0
"""KCTD7__chr7""",0,0,0,0,0
"""KCTD8__chr4""",0,0,3.01771667252281,0,0
"""KCTD9__chr8""",0,0,0,0,1.0019582262109
"""KDELC1__chr13""",1.0019582262109,0,0,0,0
"""KDELC2__chr11""",3.01771667252281,0,1.0019582262109,2.00785343002263,0
"""KDELR1__chr19""",4.03157938384363,7.09748429180284,1.0019582262109,7.09748429180284,3.01771667252281
"""KDELR2__chr7""",5.04947336903132,7.09748429180284,3.01771667252281,2.00785343002263,3.01771667252281
"""KDELR3__chr22""",2.00785343002263,3.01771667252281,2.00785343002263,0,2.00785343002263
"""KDM1A__chr1""",0,3.01771667252281,1.0019582262109,1.0019582262109,0
"""KDM1B__chr6""",0,0,0,1.0019582262109,0
"""KDM2A__chr11""",0,2.00785343002263,1.0019582262109,0,1.0019582262109
"""KDM2B__chr12""",0,0,0,0,0
"""KDM3A__chr2""",2.00785343002263,5.04947336903132,1.0019582262109,3.01771667252281,0
"""KDM3B__chr5""",0,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
"""KDM4A-AS1__chr1""",0,0,1.0019582262109,0,1.0019582262109
"""KDM4A__chr1""",1.0019582262109,0,0,0,0
"""KDM4B__chr19""",1.0019582262109,1.0019582262109,0,0,1.0019582262109
"""KDM4C__chr9""",1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,0
"""KDM4D__chr11""",0,0,0,0,0
"""KDM5A__chr12""",2.00785343002263,6.07143081403291,3.01771667252281,10.2005525880831,3.01771667252281
"""KDM5B-AS1__chr1""",0,0,0,0,0
"""KDM5B__chr1""",2.00785343002263,5.04947336903132,0,3.01771667252281,0
"""KDM5C__chrX""",1.0019582262109,0,0,3.01771667252281,0
"""KDM5D__chrY""",0,2.00785343002263,0,1.0019582262109,1.0019582262109
"""KDM6A__chrX""",0,0,0,0,0
"""KDM6B__chr17""",0,0,0,0,0
"""KDM8__chr16""",0,0,2.00785343002263,0,0
"""KDR__chr4""",0,154.504965598786,0,0,0
"""KDSR__chr18""",0,6.07143081403291,1.0019582262109,0,1.0019582262109
"""KEAP1__chr19""",0,7.09748429180284,0,5.04947336903132,0
"""KEL__chr7""",0,0,0,0,0
"""KERA__chr12""",0,0,0,0,0
"""KGFLP1__chr9""",0,1.0019582262109,1.0019582262109,0,0
"""KGFLP2__chr9""",0,0,0,1.0019582262109,0
"""KHDC1L__chr6""",0,0,0,0,0
"""KHDC1__chr6""",1.0019582262109,0,0,0,0
"""KHDRBS1__chr1""",10.2005525880831,4.03157938384363,5.04947336903132,7.09748429180284,2.00785343002263
"""KHDRBS2__chr6""",0,0,0,0,0
"""KHDRBS3__chr8""",1.0019582262109,0,0,0,0
"""KHK__chr2""",0,0,0,0,0
"""KHNYN__chr14""",0,2.00785343002263,1.0019582262109,1.0019582262109,6.07143081403291
"""KHSRP__chr19""",1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109
"""KIAA0020__chr9""",1.0019582262109,3.01771667252281,0,1.0019582262109,0
"""KIAA0040__chr1""",2.00785343002263,0,0,0,0
"""KIAA0087__chr7""",0,0,0,0,0
"""KIAA0100__chr17""",0,0,0,1.0019582262109,1.0019582262109
"""KIAA0101__chr15""",0,0,0,0,0
"""KIAA0141__chr5""",1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,0
"""KIAA0146__chr8""",1.0019582262109,0,1.0019582262109,2.00785343002263,1.0019582262109
"""KIAA0195__chr17""",1.0019582262109,2.00785343002263,0,1.0019582262109,0
"""KIAA0196__chr8""",0,5.04947336903132,2.00785343002263,2.00785343002263,0
"""KIAA0226L__chr13""",0,0,0,0,0
"""KIAA0226__chr3""",0,2.00785343002263,2.00785343002263,4.03157938384363,0
"""KIAA0232__chr4""",2.00785343002263,1.0019582262109,1.0019582262109,4.03157938384363,0
"""KIAA0247__chr14""",0,1.0019582262109,3.01771667252281,3.01771667252281,2.00785343002263
"""KIAA0317__chr14""",1.0019582262109,0,0,1.0019582262109,0
"""KIAA0319L__chr1""",1.0019582262109,2.00785343002263,0,1.0019582262109,1.0019582262109
"""KIAA0319__chr6""",0,0,1.0019582262109,0,0
"""KIAA0355__chr19""",1.0019582262109,20.8244837002118,2.00785343002263,4.03157938384363,0
"""KIAA0368__chr9""",3.01771667252281,3.01771667252281,1.0019582262109,7.09748429180284,0
"""KIAA0391__chr14""",0,3.01771667252281,1.0019582262109,2.00785343002263,0
"""KIAA0408__chr6""",0,0,0,0,0
"""KIAA0430__chr16""",0,4.03157938384363,0,1.0019582262109,4.03157938384363
"""KIAA0513__chr16""",2.00785343002263,0,0,1.0019582262109,1.0019582262109
"""KIAA0556__chr16""",1.0019582262109,1.0019582262109,0,1.0019582262109,0
"""KIAA0586__chr14""",0,1.0019582262109,0,1.0019582262109,0
"""KIAA0753__chr17""",0,0,1.0019582262109,2.00785343002263,0
"""KIAA0754__chr1""",0,1.0019582262109,0,0,0
"""KIAA0825__chr5""",0,0,0,0,0
"""KIAA0895L__chr16""",2.00785343002263,4.03157938384363,0,1.0019582262109,0
"""KIAA0895__chr7""",0,1.0019582262109,0,7.09748429180284,0
"""KIAA0907__chr1""",1.0019582262109,1.0019582262109,0,3.01771667252281,1.0019582262109
"""KIAA0922__chr4""",0,0,0,1.0019582262109,0
"""KIAA0930__chr22""",3.01771667252281,2.00785343002263,0,2.00785343002263,0
"""KIAA0947__chr5""",1.0019582262109,2.00785343002263,2.00785343002263,7.09748429180284,0
"""KIAA1009__chr6""",1.0019582262109,0,0,0,0
"""KIAA1024__chr15""",0,0,0,0,0
"""KIAA1033__chr12""",2.00785343002263,10.2005525880831,0,4.03157938384363,0
"""KIAA1045__chr9""",0,0,0,0,0
"""KIAA1107__chr1""",0,0,1.0019582262109,2.00785343002263,1.0019582262109
"""KIAA1109__chr4""",0,4.03157938384363,4.03157938384363,14.3973678906563,0
"""KIAA1143__chr3""",0,2.00785343002263,0,2.00785343002263,0
"""KIAA1147__chr7""",1.0019582262109,7.09748429180284,3.01771667252281,3.01771667252281,4.03157938384363
"""KIAA1161__chr9""",0,0,0,0,0
"""KIAA1191__chr5""",3.01771667252281,7.09748429180284,2.00785343002263,8.12766676853256,3.01771667252281
"""KIAA1199__chr15""",0,0,0,0,0
"""KIAA1210__chrX""",0,0,0,0,0
"""KIAA1211L__chr2""",1.0019582262109,1.0019582262109,0,0,0
"""KIAA1211__chr4""",0,0,0,0,0
"""KIAA1217__chr10""",1.0019582262109,1.0019582262109,0,0,1.0019582262109
"""KIAA1239__chr4""",0,0,0,0,0
"""KIAA1244__chr6""",21.9115341658633,1.0019582262109,12.2903601117083,12.2903601117083,2.00785343002263
"""KIAA1257__chr3""",0,0,0,0,0
"""KIAA1279__chr10""",4.03157938384363,6.07143081403291,0,8.12766676853256,1.0019582262109
"""KIAA1324L__chr7""",1.0019582262109,0,0,2.00785343002263,0
"""KIAA1324__chr1""",25.2006586401926,0,7.09748429180284,10.2005525880831,0
"""KIAA1328__chr18""",0,0,0,0,0
"""KIAA1377__chr11""",18.6641333268705,0,1.0019582262109,4.03157938384363,1.0019582262109
"""KIAA1383__chr1""",0,1.0019582262109,0,1.0019582262109,0
"""KIAA1407__chr3""",0,0,0,0,1.0019582262109
"""KIAA1429__chr8""",1.0019582262109,1.0019582262109,1.0019582262109,3.01771667252281,0
"""KIAA1430__chr4""",1.0019582262109,0,3.01771667252281,2.00785343002263,0
"""KIAA1432__chr9""",0,1.0019582262109,1.0019582262109,2.00785343002263,0
"""KIAA1456__chr8""",1.0019582262109,1.0019582262109,0,3.01771667252281,3.01771667252281
"""KIAA1462__chr10""",1.0019582262109,0,0,0,1.0019582262109
"""KIAA1467__chr12""",1.0019582262109,0,2.00785343002263,0,0
"""KIAA1468__chr18""",0,3.01771667252281,0,1.0019582262109,0
"""KIAA1522__chr1""",0,0,0,3.01771667252281,6.07143081403291
"""KIAA1524__chr3""",0,0,0,0,0
"""KIAA1549L__chr11""",1.0019582262109,0,0,0,0
"""KIAA1549__chr7""",1.0019582262109,1.0019582262109,0,1.0019582262109,0
"""KIAA1551__chr12""",0,9.16201161000583,1.0019582262109,1.0019582262109,4.03157938384363
"""KIAA1586__chr6""",0,3.01771667252281,1.0019582262109,5.04947336903132,0
"""KIAA1598__chr10""",4.03157938384363,0,1.0019582262109,6.07143081403291,1.0019582262109
"""KIAA1609__chr16""",0,3.01771667252281,0,0,0
"""KIAA1614__chr1""",0,0,0,0,0
"""KIAA1644__chr22""",0,0,0,1.0019582262109,0
"""KIAA1656__chr22""",0,1.0019582262109,0,1.0019582262109,0
"""KIAA1671__chr22""",0,5.04947336903132,0,2.00785343002263,1.0019582262109
"""KIAA1683__chr19""",0,0,0,0,0
"""KIAA1704__chr13""",0,0,0,0,0
"""KIAA1715__chr2""",0,0,2.00785343002263,2.00785343002263,2.00785343002263
"""KIAA1731__chr11""",0,1.0019582262109,0,0,0
"""KIAA1737__chr14""",1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,0
"""KIAA1751__chr1""",1.0019582262109,0,0,0,0
"""KIAA1755__chr20""",0,0,0,0,0
"""KIAA1804__chr1""",1.0019582262109,0,1.0019582262109,2.00785343002263,0
"""KIAA1841__chr2""",0,1.0019582262109,0,1.0019582262109,1.0019582262109
"""KIAA1875__chr8""",0,0,0,0,0
"""KIAA1919__chr6""",2.00785343002263,2.00785343002263,0,2.00785343002263,1.0019582262109
"""KIAA1958__chr9""",0,0,0,1.0019582262109,0
"""KIAA1967__chr8""",0,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
"""KIAA1984-AS1__chr9""",0,0,0,0,0
"""KIAA1984__chr9""",0,0,0,0,0
"""KIAA2013__chr1""",1.0019582262109,1.0019582262109,1.0019582262109,3.01771667252281,2.00785343002263
"""KIAA2018__chr3""",3.01771667252281,1.0019582262109,2.00785343002263,9.16201161000583,0
"""KIAA2022__chrX""",0,0,0,1.0019582262109,0
"""KIAA2026__chr9""",0,3.01771667252281,2.00785343002263,4.03157938384363,4.03157938384363
"""KIDINS220__chr2""",0,4.03157938384363,6.07143081403291,5.04947336903132,2.00785343002263
"""KIF11__chr10""",0,0,0,0,0
"""KIF12__chr9""",0,0,1.0019582262109,1.0019582262109,0
"""KIF13A__chr6""",2.00785343002263,0,1.0019582262109,2.00785343002263,1.0019582262109
"""KIF13B__chr8""",0,0,2.00785343002263,2.00785343002263,4.03157938384363
"""KIF14__chr1""",0,1.0019582262109,1.0019582262109,0,0
"""KIF15__chr3""",0,0,0,0,0
"""KIF16B__chr20""",1.0019582262109,0,6.07143081403291,2.00785343002263,2.00785343002263
"""KIF17__chr1""",0,0,0,0,0
"""KIF18A__chr11""",0,0,0,0,0
"""KIF18B__chr17""",1.0019582262109,1.0019582262109,0,0,0
"""KIF19__chr17""",0,0,0,0,0
"""KIF1A__chr2""",8.12766676853256,0,4.03157938384363,12.2903601117083,1.0019582262109
"""KIF1B__chr1""",3.01771667252281,4.03157938384363,3.01771667252281,4.03157938384363,2.00785343002263
"""KIF1C__chr17""",3.01771667252281,1.0019582262109,4.03157938384363,3.01771667252281,3.01771667252281
"""KIF20A__chr5""",0,0,0,0,0
"""KIF20B__chr10""",0,0,0,0,0
"""KIF21A__chr12""",1.0019582262109,0,3.01771667252281,3.01771667252281,2.00785343002263
"""KIF21B__chr1""",0,2.00785343002263,0,0,0
"""KIF22__chr16""",0,0,0,0,0
"""KIF23__chr15""",0,0,0,0,0
"""KIF24__chr9""",0,0,0,0,0
"""KIF26A__chr14""",0,1.0019582262109,0,0,0
"""KIF26B__chr1""",0,0,0,2.00785343002263,0
"""KIF27__chr9""",1.0019582262109,0,0,3.01771667252281,0
"""KIF2A__chr5""",0,1.0019582262109,0,4.03157938384363,1.0019582262109
"""KIF2C__chr1""",0,0,0,0,0
"""KIF3A__chr5""",5.04947336903132,1.0019582262109,1.0019582262109,5.04947336903132,0
"""KIF3B__chr20""",5.04947336903132,1.0019582262109,4.03157938384363,12.2903601117083,5.04947336903132
"""KIF3C__chr2""",1.0019582262109,0,0,1.0019582262109,0
"""KIF4A__chrX""",0,0,0,0,0
"""KIF4B__chr5""",0,0,0,0,0
"""KIF5A__chr12""",0,0,0,0,0
"""KIF5B__chr10""",7.09748429180284,16.5218614112182,13.3416962915876,8.12766676853256,4.03157938384363
"""KIF5C__chr2""",5.04947336903132,0,1.0019582262109,9.16201161000583,0
"""KIF6__chr6""",0,0,0,0,0
"""KIF7__chr15""",0,0,0,0,0
"""KIF9-AS1__chr3""",0,0,0,0,0
"""KIF9__chr3""",0,0,0,0,0
"""KIFAP3__chr1""",2.00785343002263,5.04947336903132,0,3.01771667252281,0
"""KIFC1__chr6""",0,0,0,0,0
"""KIFC2__chr8""",0,0,0,0,0
"""KIFC3__chr16""",0,1.0019582262109,1.0019582262109,4.03157938384363,0
"""KIN__chr10""",0,5.04947336903132,2.00785343002263,0,0
"""KIRREL2__chr19""",1.0019582262109,0,0,0,0
"""KIRREL3-AS2__chr11""",0,0,0,0,0
"""KIRREL3-AS3__chr11""",0,0,0,0,0
"""KIRREL3__chr11""",0,0,0,1.0019582262109,0
"""KIRREL__chr1""",0,0,0,0,0
"""KISS1R__chr19""",0,0,0,0,0
"""KISS1__chr1""",0,0,0,0,0
"""KITLG__chr12""",0,2.00785343002263,0,0,0
"""KIT__chr4""",0,2.00785343002263,0,1.0019582262109,0
"""KLB__chr4""",0,0,0,0,0
"""KLC1__chr14""",0,0,0,1.0019582262109,0
"""KLC2__chr11""",0,1.0019582262109,1.0019582262109,0,0
"""KLC3__chr19""",0,0,0,0,0
"""KLC4__chr6""",0,1.0019582262109,0,0,0
"""KLF10__chr8""",0,0,0,0,3.01771667252281
"""KLF11__chr2""",0,1.0019582262109,0,2.00785343002263,0
"""KLF12__chr13""",0,0,0,2.00785343002263,0
"""KLF13__chr15""",1.0019582262109,4.03157938384363,0,3.01771667252281,1.0019582262109
"""KLF14__chr7""",0,0,0,0,0
"""KLF15__chr3""",0,0,0,0,0
"""KLF16__chr19""",0,0,0,0,0
"""KLF17__chr1""",0,0,0,0,0
"""KLF2__chr19""",0,3.01771667252281,0,0,1.0019582262109
"""KLF3__chr4""",1.0019582262109,2.00785343002263,1.0019582262109,0,7.09748429180284
"""KLF4__chr9""",0,0,0,0,11.2433238873179
"""KLF5__chr13""",0,0,1.0019582262109,0,8.12766676853256
"""KLF6__chr10""",2.00785343002263,12.2903601117083,1.0019582262109,8.12766676853256,9.16201161000583
"""KLF7__chr2""",2.00785343002263,0,1.0019582262109,0,2.00785343002263
"""KLF8__chrX""",0,1.0019582262109,0,0,0
"""KLF9__chr9""",0,2.00785343002263,0,0,0
"""KLHDC10__chr7""",3.01771667252281,4.03157938384363,2.00785343002263,4.03157938384363,3.01771667252281
"""KLHDC1__chr14""",1.0019582262109,2.00785343002263,2.00785343002263,0,0
"""KLHDC2__chr14""",1.0019582262109,2.00785343002263,2.00785343002263,3.01771667252281,2.00785343002263
"""KLHDC3__chr6""",3.01771667252281,4.03157938384363,2.00785343002263,4.03157938384363,0
"""KLHDC4__chr16""",0,0,0,0,0
"""KLHDC5__chr12""",1.0019582262109,0,2.00785343002263,8.12766676853256,1.0019582262109
"""KLHDC7A__chr1""",0,0,0,0,2.00785343002263
"""KLHDC7B__chr22""",0,0,0,0,0
"""KLHDC8A__chr1""",0,5.04947336903132,0,5.04947336903132,0
"""KLHDC8B__chr3""",0,2.00785343002263,0,0,1.0019582262109
"""KLHDC9__chr1""",0,0,1.0019582262109,2.00785343002263,0
"""KLHL10__chr17""",0,0,0,0,0
"""KLHL11__chr17""",0,0,0,0,0
"""KLHL12__chr1""",2.00785343002263,0,1.0019582262109,2.00785343002263,1.0019582262109
"""KLHL13__chrX""",0,0,0,0,0
"""KLHL14__chr18""",0,0,0,0,0
"""KLHL15__chrX""",2.00785343002263,2.00785343002263,0,1.0019582262109,0
"""KLHL17__chr1""",0,0,0,1.0019582262109,0
"""KLHL18__chr3""",0,0,0,0,1.0019582262109
"""KLHL1__chr13""",0,0,0,0,0
"""KLHL20__chr1""",1.0019582262109,2.00785343002263,0,3.01771667252281,1.0019582262109
"""KLHL21__chr1""",1.0019582262109,2.00785343002263,1.0019582262109,2.00785343002263,0
"""KLHL22__chr22""",0,0,0,1.0019582262109,0
"""KLHL23__chr2""",1.0019582262109,0,0,0,0
"""KLHL24__chr3""",0,8.12766676853256,0,1.0019582262109,1.0019582262109
"""KLHL25__chr15""",0,0,1.0019582262109,0,0
"""KLHL26__chr19""",0,0,0,1.0019582262109,0
"""KLHL28__chr14""",2.00785343002263,0,1.0019582262109,5.04947336903132,2.00785343002263
"""KLHL29__chr2""",0,0,0,1.0019582262109,0
"""KLHL2__chr4""",1.0019582262109,2.00785343002263,2.00785343002263,1.0019582262109,1.0019582262109
"""KLHL30__chr2""",0,0,0,0,0
"""KLHL31__chr6""",1.0019582262109,0,0,0,0
"""KLHL32__chr6""",1.0019582262109,0,0,0,0
"""KLHL34__chrX""",0,0,0,0,0
"""KLHL35__chr11""",0,0,0,0,0
"""KLHL36__chr16""",0,0,0,0,0
"""KLHL3__chr5""",0,0,2.00785343002263,0,1.0019582262109
"""KLHL41__chr2""",39.9630629537438,0,1.0019582262109,0,0
"""KLHL4__chrX""",0,0,0,0,0
"""KLHL5__chr4""",4.03157938384363,11.2433238873179,1.0019582262109,2.00785343002263,0
"""KLHL6__chr3""",0,0,0,0,0
"""KLHL7-AS1__chr7""",0,0,0,0,0
"""KLHL7__chr7""",1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,0
"""KLHL8__chr4""",1.0019582262109,1.0019582262109,2.00785343002263,4.03157938384363,0
"""KLHL9__chr9""",0,3.01771667252281,2.00785343002263,5.04947336903132,4.03157938384363
"""KLK10__chr19""",0,0,0,0,0
"""KLK11__chr19""",0,0,0,0,0
"""KLK12__chr19""",0,0,0,0,0
"""KLK13__chr19""",0,0,0,0,0
"""KLK14__chr19""",0,0,0,0,0
"""KLK15__chr19""",0,0,0,0,0
"""KLK1__chr19""",0,0,0,0,0
"""KLK2__chr19""",0,0,0,0,0
"""KLK5__chr19""",0,0,0,0,0
"""KLKB1__chr4""",0,0,0,0,0
"""KLLN__chr10""",0,0,0,0,0
"""KLRAP1__chr12""",0,0,0,1.0019582262109,0
"""KLRC2__chr12""",0,0,0,0,0
"""KLRC3__chr12""",0,0,0,0,0
"""KLRD1__chr12""",0,0,1.0019582262109,2.00785343002263,1.0019582262109
"""KLRF1__chr12""",0,0,0,0,0
"""KLRG1__chr12""",0,0,0,0,0
"""KL__chr13""",0,0,0,0,0
"""KMO__chr1""",0,0,0,0,0
"""KNDC1__chr10""",0,0,0,0,0
"""KNG1__chr3""",0,0,0,0,0
"""KNSTRN__chr15""",0,0,0,0,0
"""KNTC1__chr12""",0,0,0,0,0
"""KPNA1__chr3""",0,10.2005525880831,1.0019582262109,7.09748429180284,4.03157938384363
"""KPNA2__chr17""",0,1.0019582262109,1.0019582262109,1.0019582262109,0
"""KPNA3__chr13""",1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,0
"""KPNA4__chr3""",3.01771667252281,5.04947336903132,3.01771667252281,4.03157938384363,1.0019582262109
"""KPNA5__chr6""",1.0019582262109,1.0019582262109,0,3.01771667252281,0
"""KPNA6__chr1""",2.00785343002263,9.16201161000583,4.03157938384363,14.3973678906563,4.03157938384363
"""KPNA7__chr7""",0,0,0,0,1.0019582262109
"""KPNB1__chr17""",5.04947336903132,10.2005525880831,2.00785343002263,10.2005525880831,2.00785343002263
"""KPTN__chr19""",0,0,0,0,0
"""KRAS__chr12""",1.0019582262109,0,0,7.09748429180284,2.00785343002263
"""KRBA1__chr7""",0,0,0,1.0019582262109,0
"""KRBA2__chr17""",0,0,0,0,0
"""KRBOX1__chr3""",1.0019582262109,0,0,0,0
"""KRBOX4__chrX""",1.0019582262109,3.01771667252281,0,0,0
"""KRCC1__chr2""",1.0019582262109,2.00785343002263,9.16201161000583,4.03157938384363,1.0019582262109
"""KREMEN1__chr22""",0,1.0019582262109,1.0019582262109,7.09748429180284,0
"""KREMEN2__chr16""",0,0,0,0,0
